,File,RelativePath,species
338,2022-12-08 15-04-05.JPG,01_CZARNE\R\Późna jesień\1,reddeer
339,2022-12-08 15-04-12.JPG,01_CZARNE\R\Późna jesień\1,reddeer
340,2022-12-08 15-04-50.JPG,01_CZARNE\R\Późna jesień\1,reddeer
341,2022-12-08 15-05-00.JPG,01_CZARNE\R\Późna jesień\1,reddeer
342,2022-12-08 15-05-13.JPG,01_CZARNE\R\Późna jesień\1,reddeer
343,2022-12-08 15-05-26.JPG,01_CZARNE\R\Późna jesień\1,reddeer
344,2022-12-08 15-05-37.JPG,01_CZARNE\R\Późna jesień\1,reddeer
345,2022-12-08 15-05-47.JPG,01_CZARNE\R\Późna jesień\1,reddeer
346,2022-12-08 15-06-03.JPG,01_CZARNE\R\Późna jesień\1,reddeer
347,2022-12-08 15-06-09.JPG,01_CZARNE\R\Późna jesień\1,reddeer
348,2022-12-08 15-06-18.JPG,01_CZARNE\R\Późna jesień\1,reddeer
349,2022-12-08 15-06-24.JPG,01_CZARNE\R\Późna jesień\1,reddeer
350,2022-12-08 15-06-33.JPG,01_CZARNE\R\Późna jesień\1,reddeer
351,2022-12-08 15-06-42.JPG,01_CZARNE\R\Późna jesień\1,reddeer
352,2022-12-08 15-07-03.JPG,01_CZARNE\R\Późna jesień\1,reddeer
353,2022-12-08 15-07-14.JPG,01_CZARNE\R\Późna jesień\1,reddeer
354,2022-12-08 15-07-22.JPG,01_CZARNE\R\Późna jesień\1,reddeer
355,2022-12-08 15-07-31.JPG,01_CZARNE\R\Późna jesień\1,reddeer
356,2022-12-08 15-07-37.JPG,01_CZARNE\R\Późna jesień\1,reddeer
357,2022-12-08 15-07-45.JPG,01_CZARNE\R\Późna jesień\1,reddeer
358,2022-12-08 15-08-02.JPG,01_CZARNE\R\Późna jesień\1,reddeer
359,2022-12-08 15-08-09.JPG,01_CZARNE\R\Późna jesień\1,reddeer
360,2022-12-08 15-08-20.JPG,01_CZARNE\R\Późna jesień\1,reddeer
361,2022-12-08 15-08-27.JPG,01_CZARNE\R\Późna jesień\1,reddeer
362,2022-12-08 15-24-54.JPG,01_CZARNE\R\Późna jesień\1,reddeer
363,2022-12-08 15-25-02.JPG,01_CZARNE\R\Późna jesień\1,reddeer
364,2022-12-08 15-25-09.JPG,01_CZARNE\R\Późna jesień\1,reddeer
365,2022-12-08 15-25-19.JPG,01_CZARNE\R\Późna jesień\1,reddeer
366,2022-12-08 15-25-26.JPG,01_CZARNE\R\Późna jesień\1,reddeer
367,2022-12-08 15-25-33.JPG,01_CZARNE\R\Późna jesień\1,reddeer
368,2022-12-08 15-25-40.JPG,01_CZARNE\R\Późna jesień\1,reddeer
369,2022-12-08 15-25-46.JPG,01_CZARNE\R\Późna jesień\1,reddeer
370,2022-12-08 15-25-53.JPG,01_CZARNE\R\Późna jesień\1,reddeer
371,2022-12-08 15-26-00.JPG,01_CZARNE\R\Późna jesień\1,reddeer
372,2022-12-08 15-26-10.JPG,01_CZARNE\R\Późna jesień\1,reddeer
373,2022-12-08 15-26-17.JPG,01_CZARNE\R\Późna jesień\1,reddeer
374,2022-12-08 15-26-27.JPG,01_CZARNE\R\Późna jesień\1,reddeer
375,2022-12-08 15-26-38.JPG,01_CZARNE\R\Późna jesień\1,reddeer
376,2022-12-08 15-26-50.JPG,01_CZARNE\R\Późna jesień\1,reddeer
377,2022-12-08 15-27-00.JPG,01_CZARNE\R\Późna jesień\1,reddeer
378,2022-12-08 15-27-07.JPG,01_CZARNE\R\Późna jesień\1,reddeer
379,2022-12-08 15-27-13.JPG,01_CZARNE\R\Późna jesień\1,reddeer
380,2022-12-08 15-27-21.JPG,01_CZARNE\R\Późna jesień\1,reddeer
381,2022-12-08 15-27-28.JPG,01_CZARNE\R\Późna jesień\1,reddeer
382,2022-12-08 15-27-36.JPG,01_CZARNE\R\Późna jesień\1,reddeer
383,2022-12-08 15-27-43.JPG,01_CZARNE\R\Późna jesień\1,reddeer
384,2022-12-08 15-27-50.JPG,01_CZARNE\R\Późna jesień\1,reddeer
385,2022-12-08 15-27-56.JPG,01_CZARNE\R\Późna jesień\1,reddeer
386,2022-12-08 15-28-04.JPG,01_CZARNE\R\Późna jesień\1,reddeer
387,2022-12-08 15-28-10.JPG,01_CZARNE\R\Późna jesień\1,reddeer
388,2022-12-08 15-28-18.JPG,01_CZARNE\R\Późna jesień\1,reddeer
389,2022-12-08 15-28-26.JPG,01_CZARNE\R\Późna jesień\1,reddeer
390,2022-12-08 15-28-32.JPG,01_CZARNE\R\Późna jesień\1,reddeer
391,2022-12-08 15-28-40.JPG,01_CZARNE\R\Późna jesień\1,reddeer
392,2022-12-08 15-28-48.JPG,01_CZARNE\R\Późna jesień\1,reddeer
393,2022-12-08 15-28-55.JPG,01_CZARNE\R\Późna jesień\1,reddeer
394,2022-12-08 15-29-02.JPG,01_CZARNE\R\Późna jesień\1,reddeer
395,2022-12-08 15-29-13.JPG,01_CZARNE\R\Późna jesień\1,reddeer
396,2022-12-08 15-29-20.JPG,01_CZARNE\R\Późna jesień\1,reddeer
397,2022-12-08 15-29-29.JPG,01_CZARNE\R\Późna jesień\1,reddeer
398,2022-12-08 15-29-39.JPG,01_CZARNE\R\Późna jesień\1,reddeer
399,2022-12-08 15-29-53.JPG,01_CZARNE\R\Późna jesień\1,reddeer
400,2022-12-08 15-30-02.JPG,01_CZARNE\R\Późna jesień\1,reddeer
401,2022-12-08 15-30-12.JPG,01_CZARNE\R\Późna jesień\1,reddeer
402,2022-12-08 15-30-22.JPG,01_CZARNE\R\Późna jesień\1,reddeer
403,2022-12-08 15-30-29.JPG,01_CZARNE\R\Późna jesień\1,reddeer
404,2022-12-08 15-30-37.JPG,01_CZARNE\R\Późna jesień\1,reddeer
405,2022-12-08 15-30-47.JPG,01_CZARNE\R\Późna jesień\1,reddeer
406,2022-12-08 15-30-55.JPG,01_CZARNE\R\Późna jesień\1,reddeer
407,2022-12-08 15-31-02.JPG,01_CZARNE\R\Późna jesień\1,reddeer
408,2022-12-08 15-31-10.JPG,01_CZARNE\R\Późna jesień\1,reddeer
409,2022-12-08 15-31-17.JPG,01_CZARNE\R\Późna jesień\1,reddeer
410,2022-12-08 15-34-08.JPG,01_CZARNE\R\Późna jesień\1,reddeer
411,2022-12-08 15-34-15.JPG,01_CZARNE\R\Późna jesień\1,reddeer
412,2022-12-08 15-34-23.JPG,01_CZARNE\R\Późna jesień\1,reddeer
413,2022-12-08 15-34-30.JPG,01_CZARNE\R\Późna jesień\1,reddeer
414,2022-12-08 15-34-40.JPG,01_CZARNE\R\Późna jesień\1,reddeer
415,2022-12-08 15-34-56.JPG,01_CZARNE\R\Późna jesień\1,reddeer
416,2022-12-08 15-35-03.JPG,01_CZARNE\R\Późna jesień\1,reddeer
417,2022-12-08 15-35-14.JPG,01_CZARNE\R\Późna jesień\1,reddeer
418,2022-12-08 15-35-27.JPG,01_CZARNE\R\Późna jesień\1,reddeer
419,2022-12-09 01-09-04.JPG,01_CZARNE\R\Późna jesień\1,wildboar
420,2022-12-09 01-09-11.JPG,01_CZARNE\R\Późna jesień\1,wildboar
421,2022-12-09 01-09-19.JPG,01_CZARNE\R\Późna jesień\1,wildboar
422,2022-12-09 01-09-30.JPG,01_CZARNE\R\Późna jesień\1,wildboar
423,2022-12-09 01-09-38.JPG,01_CZARNE\R\Późna jesień\1,wildboar
424,2022-12-09 01-09-45.JPG,01_CZARNE\R\Późna jesień\1,wildboar
425,2022-12-09 01-09-56.JPG,01_CZARNE\R\Późna jesień\1,wildboar
426,2022-12-09 01-10-05.JPG,01_CZARNE\R\Późna jesień\1,wildboar
427,2022-12-09 01-10-16.JPG,01_CZARNE\R\Późna jesień\1,wildboar
428,2022-12-10 20-27-31.JPG,01_CZARNE\R\Późna jesień\1,fox
429,2022-11-27 16-24-33.JPG,01_CZARNE\R\Późna jesień\2,wildboar
430,2022-11-27 16-24-49.JPG,01_CZARNE\R\Późna jesień\2,wildboar
431,2022-11-27 16-25-07.JPG,01_CZARNE\R\Późna jesień\2,wildboar
432,2022-11-27 16-25-23.JPG,01_CZARNE\R\Późna jesień\2,wildboar
433,2022-11-27 16-25-31.JPG,01_CZARNE\R\Późna jesień\2,wildboar
434,2022-11-27 16-25-43.JPG,01_CZARNE\R\Późna jesień\2,wildboar
435,2022-11-27 16-25-57.JPG,01_CZARNE\R\Późna jesień\2,wildboar
436,2022-12-01 04-39-36.JPG,01_CZARNE\R\Późna jesień\2,reddeer
437,2022-12-01 04-39-43.JPG,01_CZARNE\R\Późna jesień\2,reddeer
438,2022-12-01 04-39-51.JPG,01_CZARNE\R\Późna jesień\2,reddeer
439,2022-12-01 04-40-03.JPG,01_CZARNE\R\Późna jesień\2,reddeer
440,2022-12-01 04-40-11.JPG,01_CZARNE\R\Późna jesień\2,reddeer
441,2022-12-01 04-40-18.JPG,01_CZARNE\R\Późna jesień\2,reddeer
442,2022-12-01 04-40-29.JPG,01_CZARNE\R\Późna jesień\2,reddeer
443,2022-12-01 04-40-37.JPG,01_CZARNE\R\Późna jesień\2,reddeer
444,2022-12-01 04-40-45.JPG,01_CZARNE\R\Późna jesień\2,reddeer
445,2022-12-01 04-40-53.JPG,01_CZARNE\R\Późna jesień\2,reddeer
446,2022-12-01 04-41-00.JPG,01_CZARNE\R\Późna jesień\2,reddeer
447,2022-12-01 04-41-07.JPG,01_CZARNE\R\Późna jesień\2,reddeer
448,2022-12-01 04-41-16.JPG,01_CZARNE\R\Późna jesień\2,reddeer
449,2022-12-05 19-28-36.JPG,01_CZARNE\R\Późna jesień\2,reddeer
450,2022-12-05 19-29-24.JPG,01_CZARNE\R\Późna jesień\2,reddeer
451,2022-12-05 19-29-33.JPG,01_CZARNE\R\Późna jesień\2,reddeer
452,2022-12-05 19-29-42.JPG,01_CZARNE\R\Późna jesień\2,reddeer
453,2022-12-05 19-29-53.JPG,01_CZARNE\R\Późna jesień\2,reddeer
454,2022-12-05 19-30-06.JPG,01_CZARNE\R\Późna jesień\2,reddeer
455,2022-12-05 19-30-15.JPG,01_CZARNE\R\Późna jesień\2,reddeer
456,2022-12-05 19-30-22.JPG,01_CZARNE\R\Późna jesień\2,reddeer
457,2022-12-05 19-30-48.JPG,01_CZARNE\R\Późna jesień\2,reddeer
458,2022-12-05 19-30-56.JPG,01_CZARNE\R\Późna jesień\2,reddeer
459,2022-12-05 19-31-03.JPG,01_CZARNE\R\Późna jesień\2,reddeer
460,2022-12-05 19-31-10.JPG,01_CZARNE\R\Późna jesień\2,reddeer
461,2022-12-05 19-31-25.JPG,01_CZARNE\R\Późna jesień\2,reddeer
462,2022-12-05 19-31-32.JPG,01_CZARNE\R\Późna jesień\2,reddeer
463,2022-12-05 19-31-42.JPG,01_CZARNE\R\Późna jesień\2,reddeer
464,2022-12-05 19-31-55.JPG,01_CZARNE\R\Późna jesień\2,reddeer
465,2022-12-05 19-32-02.JPG,01_CZARNE\R\Późna jesień\2,reddeer
466,2022-12-05 19-32-38.JPG,01_CZARNE\R\Późna jesień\2,reddeer
467,2022-12-05 19-32-47.JPG,01_CZARNE\R\Późna jesień\2,reddeer
468,2022-12-07 23-09-39.JPG,01_CZARNE\R\Późna jesień\2,reddeer
469,2022-12-07 23-09-51.JPG,01_CZARNE\R\Późna jesień\2,reddeer
470,2022-12-07 23-09-59.JPG,01_CZARNE\R\Późna jesień\2,reddeer
471,2022-12-07 23-13-18.JPG,01_CZARNE\R\Późna jesień\2,reddeer
472,2022-12-07 23-13-25.JPG,01_CZARNE\R\Późna jesień\2,reddeer
473,2022-12-07 23-17-04.JPG,01_CZARNE\R\Późna jesień\2,reddeer
474,2022-12-07 23-17-50.JPG,01_CZARNE\R\Późna jesień\2,reddeer
475,2022-12-08 14-53-11.JPG,01_CZARNE\R\Późna jesień\2,reddeer
476,2022-12-08 14-53-17.JPG,01_CZARNE\R\Późna jesień\2,reddeer
477,2022-12-08 14-58-14.JPG,01_CZARNE\R\Późna jesień\2,reddeer
478,2022-12-08 14-58-22.JPG,01_CZARNE\R\Późna jesień\2,reddeer
479,2022-12-08 14-58-37.JPG,01_CZARNE\R\Późna jesień\2,reddeer
480,2022-12-08 14-58-44.JPG,01_CZARNE\R\Późna jesień\2,reddeer
481,2022-12-08 14-58-51.JPG,01_CZARNE\R\Późna jesień\2,reddeer
482,2022-12-08 14-59-01.JPG,01_CZARNE\R\Późna jesień\2,reddeer
483,2022-12-08 14-59-14.JPG,01_CZARNE\R\Późna jesień\2,reddeer
484,2022-12-08 14-59-28.JPG,01_CZARNE\R\Późna jesień\2,reddeer
485,2022-12-08 14-59-37.JPG,01_CZARNE\R\Późna jesień\2,reddeer
486,2022-12-08 14-59-45.JPG,01_CZARNE\R\Późna jesień\2,reddeer
487,2022-12-08 14-59-51.JPG,01_CZARNE\R\Późna jesień\2,reddeer
488,2022-12-09 01-08-37.JPG,01_CZARNE\R\Późna jesień\2,wildboar
489,2022-12-09 01-09-04.JPG,01_CZARNE\R\Późna jesień\2,wildboar
490,2022-11-27 16-20-57.JPG,01_CZARNE\R\Późna jesień\3,wildboar
491,2022-11-27 16-21-04.JPG,01_CZARNE\R\Późna jesień\3,wildboar
492,2022-11-27 16-21-11.JPG,01_CZARNE\R\Późna jesień\3,wildboar
493,2022-11-27 16-21-18.JPG,01_CZARNE\R\Późna jesień\3,wildboar
494,2022-11-27 16-21-27.JPG,01_CZARNE\R\Późna jesień\3,wildboar
495,2022-11-27 16-21-36.JPG,01_CZARNE\R\Późna jesień\3,wildboar
496,2022-11-27 16-21-45.JPG,01_CZARNE\R\Późna jesień\3,wildboar
497,2022-11-27 16-21-52.JPG,01_CZARNE\R\Późna jesień\3,wildboar
498,2022-11-27 16-22-01.JPG,01_CZARNE\R\Późna jesień\3,wildboar
499,2022-11-27 16-22-10.JPG,01_CZARNE\R\Późna jesień\3,wildboar
500,2022-11-27 16-22-20.JPG,01_CZARNE\R\Późna jesień\3,wildboar
501,2022-11-27 16-22-29.JPG,01_CZARNE\R\Późna jesień\3,wildboar
502,2022-11-27 16-22-36.JPG,01_CZARNE\R\Późna jesień\3,wildboar
503,2022-11-27 16-22-44.JPG,01_CZARNE\R\Późna jesień\3,wildboar
504,2022-11-27 16-22-51.JPG,01_CZARNE\R\Późna jesień\3,wildboar
505,2022-11-27 16-22-58.JPG,01_CZARNE\R\Późna jesień\3,wildboar
506,2022-11-27 16-23-06.JPG,01_CZARNE\R\Późna jesień\3,wildboar
507,2022-11-27 16-23-13.JPG,01_CZARNE\R\Późna jesień\3,wildboar
508,2022-11-27 16-23-21.JPG,01_CZARNE\R\Późna jesień\3,wildboar
509,2022-11-27 16-23-29.JPG,01_CZARNE\R\Późna jesień\3,wildboar
510,2022-11-27 16-23-36.JPG,01_CZARNE\R\Późna jesień\3,wildboar
511,2022-11-27 16-23-44.JPG,01_CZARNE\R\Późna jesień\3,wildboar
512,2022-11-27 16-23-53.JPG,01_CZARNE\R\Późna jesień\3,wildboar
513,2022-11-27 16-24-01.JPG,01_CZARNE\R\Późna jesień\3,wildboar
514,2022-11-27 16-24-10.JPG,01_CZARNE\R\Późna jesień\3,wildboar
515,2022-11-27 16-24-17.JPG,01_CZARNE\R\Późna jesień\3,wildboar
516,2022-11-27 16-24-24.JPG,01_CZARNE\R\Późna jesień\3,wildboar
517,2022-11-27 16-24-32.JPG,01_CZARNE\R\Późna jesień\3,wildboar
518,2022-11-27 16-24-40.JPG,01_CZARNE\R\Późna jesień\3,wildboar
519,2022-11-27 16-24-49.JPG,01_CZARNE\R\Późna jesień\3,wildboar
520,2022-11-27 16-25-00.JPG,01_CZARNE\R\Późna jesień\3,wildboar
521,2022-11-27 16-25-08.JPG,01_CZARNE\R\Późna jesień\3,wildboar
522,2022-11-27 16-25-16.JPG,01_CZARNE\R\Późna jesień\3,wildboar
523,2022-11-27 16-25-23.JPG,01_CZARNE\R\Późna jesień\3,wildboar
524,2022-11-27 16-25-30.JPG,01_CZARNE\R\Późna jesień\3,wildboar
525,2022-11-27 16-25-37.JPG,01_CZARNE\R\Późna jesień\3,wildboar
526,2022-11-27 16-25-46.JPG,01_CZARNE\R\Późna jesień\3,wildboar
527,2022-11-27 16-25-54.JPG,01_CZARNE\R\Późna jesień\3,wildboar
528,2022-11-27 16-26-02.JPG,01_CZARNE\R\Późna jesień\3,wildboar
529,2022-11-27 16-26-10.JPG,01_CZARNE\R\Późna jesień\3,wildboar
530,2022-11-27 16-26-21.JPG,01_CZARNE\R\Późna jesień\3,wildboar
531,2022-11-27 16-26-28.JPG,01_CZARNE\R\Późna jesień\3,wildboar
532,2022-11-27 16-26-35.JPG,01_CZARNE\R\Późna jesień\3,wildboar
533,2022-11-27 16-26-44.JPG,01_CZARNE\R\Późna jesień\3,wildboar
534,2022-11-27 16-26-51.JPG,01_CZARNE\R\Późna jesień\3,wildboar
535,2022-11-27 16-27-00.JPG,01_CZARNE\R\Późna jesień\3,wildboar
536,2022-11-27 16-27-08.JPG,01_CZARNE\R\Późna jesień\3,wildboar
537,2022-11-27 16-27-15.JPG,01_CZARNE\R\Późna jesień\3,wildboar
538,2022-11-27 16-27-57.JPG,01_CZARNE\R\Późna jesień\3,wildboar
539,2022-11-27 16-28-08.JPG,01_CZARNE\R\Późna jesień\3,Undefined
540,2022-11-28 03-57-14.JPG,01_CZARNE\R\Późna jesień\3,marten
541,2022-11-30 09-31-46.JPG,01_CZARNE\R\Późna jesień\3,dog
542,2022-11-30 18-05-32.JPG,01_CZARNE\R\Późna jesień\3,marten
543,2022-12-01 03-21-58.JPG,01_CZARNE\R\Późna jesień\3,marten
544,2022-12-01 03-22-40.JPG,01_CZARNE\R\Późna jesień\3,marten
545,2022-12-01 03-23-24.JPG,01_CZARNE\R\Późna jesień\3,marten
546,2022-12-01 03-23-37.JPG,01_CZARNE\R\Późna jesień\3,marten
547,2022-12-01 03-24-17.JPG,01_CZARNE\R\Późna jesień\3,marten
548,2022-12-01 03-26-47.JPG,01_CZARNE\R\Późna jesień\3,marten
549,2022-12-01 03-26-55.JPG,01_CZARNE\R\Późna jesień\3,marten
550,2022-12-01 03-31-12.JPG,01_CZARNE\R\Późna jesień\3,marten
551,2022-12-01 03-31-19.JPG,01_CZARNE\R\Późna jesień\3,marten
552,2022-12-01 03-31-55.JPG,01_CZARNE\R\Późna jesień\3,marten
553,2022-12-01 03-32-03.JPG,01_CZARNE\R\Późna jesień\3,marten
554,2022-12-01 03-32-11.JPG,01_CZARNE\R\Późna jesień\3,marten
555,2022-12-01 03-32-29.JPG,01_CZARNE\R\Późna jesień\3,marten
556,2022-12-01 03-32-46.JPG,01_CZARNE\R\Późna jesień\3,marten
557,2022-12-01 03-33-10.JPG,01_CZARNE\R\Późna jesień\3,marten
558,2022-12-01 03-33-21.JPG,01_CZARNE\R\Późna jesień\3,marten
559,2022-12-01 03-35-32.JPG,01_CZARNE\R\Późna jesień\3,marten
560,2022-12-01 10-32-12.JPG,01_CZARNE\R\Późna jesień\3,bird
561,2022-12-03 19-35-46.JPG,01_CZARNE\R\Późna jesień\3,fox
562,2022-12-03 19-35-54.JPG,01_CZARNE\R\Późna jesień\3,fox
563,2022-12-04 16-46-21.JPG,01_CZARNE\R\Późna jesień\3,fox
564,2022-12-04 16-46-38.JPG,01_CZARNE\R\Późna jesień\3,fox
565,2022-12-05 19-22-49.JPG,01_CZARNE\R\Późna jesień\3,reddeer
566,2022-12-05 19-22-57.JPG,01_CZARNE\R\Późna jesień\3,reddeer
567,2022-12-05 19-23-07.JPG,01_CZARNE\R\Późna jesień\3,reddeer
568,2022-12-05 19-23-24.JPG,01_CZARNE\R\Późna jesień\3,reddeer
569,2022-12-05 19-23-31.JPG,01_CZARNE\R\Późna jesień\3,reddeer
570,2022-12-05 19-23-38.JPG,01_CZARNE\R\Późna jesień\3,reddeer
571,2022-12-05 19-23-46.JPG,01_CZARNE\R\Późna jesień\3,reddeer
572,2022-12-05 19-23-54.JPG,01_CZARNE\R\Późna jesień\3,reddeer
573,2022-12-05 19-24-02.JPG,01_CZARNE\R\Późna jesień\3,reddeer
574,2022-12-05 19-24-13.JPG,01_CZARNE\R\Późna jesień\3,reddeer
575,2022-12-05 19-24-21.JPG,01_CZARNE\R\Późna jesień\3,reddeer
576,2022-12-05 19-24-30.JPG,01_CZARNE\R\Późna jesień\3,reddeer
577,2022-12-05 19-25-20.JPG,01_CZARNE\R\Późna jesień\3,reddeer
578,2022-12-05 19-25-45.JPG,01_CZARNE\R\Późna jesień\3,reddeer
579,2022-12-05 19-32-50.JPG,01_CZARNE\R\Późna jesień\3,reddeer
580,2022-12-05 19-32-58.JPG,01_CZARNE\R\Późna jesień\3,reddeer
581,2022-12-05 19-33-23.JPG,01_CZARNE\R\Późna jesień\3,reddeer
582,2022-12-05 19-33-30.JPG,01_CZARNE\R\Późna jesień\3,reddeer
583,2022-12-05 19-33-37.JPG,01_CZARNE\R\Późna jesień\3,reddeer
584,2022-12-05 19-35-33.JPG,01_CZARNE\R\Późna jesień\3,reddeer
585,2022-12-05 19-35-40.JPG,01_CZARNE\R\Późna jesień\3,reddeer
586,2022-12-05 19-38-26.JPG,01_CZARNE\R\Późna jesień\3,reddeer
587,2022-12-05 19-39-25.JPG,01_CZARNE\R\Późna jesień\3,reddeer
588,2022-12-05 19-40-26.JPG,01_CZARNE\R\Późna jesień\3,reddeer
589,2022-12-05 19-40-35.JPG,01_CZARNE\R\Późna jesień\3,reddeer
590,2022-12-05 19-40-43.JPG,01_CZARNE\R\Późna jesień\3,reddeer
591,2022-12-05 19-40-51.JPG,01_CZARNE\R\Późna jesień\3,reddeer
592,2022-12-06 03-23-53.JPG,01_CZARNE\R\Późna jesień\3,fox
593,2022-12-06 03-24-02.JPG,01_CZARNE\R\Późna jesień\3,fox
594,2022-12-07 23-10-17.JPG,01_CZARNE\R\Późna jesień\3,reddeer
595,2022-12-07 23-10-24.JPG,01_CZARNE\R\Późna jesień\3,reddeer
596,2022-12-07 23-10-31.JPG,01_CZARNE\R\Późna jesień\3,reddeer
597,2022-12-07 23-10-39.JPG,01_CZARNE\R\Późna jesień\3,reddeer
598,2022-12-07 23-10-45.JPG,01_CZARNE\R\Późna jesień\3,reddeer
599,2022-12-07 23-10-55.JPG,01_CZARNE\R\Późna jesień\3,reddeer
600,2022-12-07 23-11-08.JPG,01_CZARNE\R\Późna jesień\3,reddeer
601,2022-12-07 23-11-16.JPG,01_CZARNE\R\Późna jesień\3,reddeer
602,2022-12-07 23-11-34.JPG,01_CZARNE\R\Późna jesień\3,reddeer
603,2022-12-07 23-11-43.JPG,01_CZARNE\R\Późna jesień\3,reddeer
604,2022-12-07 23-11-52.JPG,01_CZARNE\R\Późna jesień\3,reddeer
605,2022-12-07 23-12-00.JPG,01_CZARNE\R\Późna jesień\3,reddeer
606,2022-12-07 23-12-08.JPG,01_CZARNE\R\Późna jesień\3,reddeer
607,2022-12-07 23-12-15.JPG,01_CZARNE\R\Późna jesień\3,reddeer
608,2022-12-07 23-12-23.JPG,01_CZARNE\R\Późna jesień\3,reddeer
609,2022-12-07 23-12-34.JPG,01_CZARNE\R\Późna jesień\3,reddeer
610,2022-12-07 23-12-41.JPG,01_CZARNE\R\Późna jesień\3,reddeer
611,2022-12-07 23-12-49.JPG,01_CZARNE\R\Późna jesień\3,reddeer
612,2022-12-07 23-12-56.JPG,01_CZARNE\R\Późna jesień\3,reddeer
613,2022-12-07 23-13-03.JPG,01_CZARNE\R\Późna jesień\3,reddeer
614,2022-12-07 23-13-22.JPG,01_CZARNE\R\Późna jesień\3,reddeer
615,2022-12-07 23-13-30.JPG,01_CZARNE\R\Późna jesień\3,reddeer
616,2022-12-07 23-13-42.JPG,01_CZARNE\R\Późna jesień\3,reddeer
617,2022-12-08 03-26-11.JPG,01_CZARNE\R\Późna jesień\3,fox
618,2022-12-08 03-27-05.JPG,01_CZARNE\R\Późna jesień\3,fox
619,2022-12-08 14-50-40.JPG,01_CZARNE\R\Późna jesień\3,reddeer
620,2022-12-08 14-50-47.JPG,01_CZARNE\R\Późna jesień\3,reddeer
621,2022-12-08 14-50-57.JPG,01_CZARNE\R\Późna jesień\3,reddeer
622,2022-12-08 14-51-14.JPG,01_CZARNE\R\Późna jesień\3,reddeer
623,2022-12-08 14-51-20.JPG,01_CZARNE\R\Późna jesień\3,reddeer
624,2022-12-08 14-51-29.JPG,01_CZARNE\R\Późna jesień\3,reddeer
625,2022-12-08 14-51-42.JPG,01_CZARNE\R\Późna jesień\3,reddeer
626,2022-12-08 14-52-05.JPG,01_CZARNE\R\Późna jesień\3,reddeer
627,2022-12-08 14-52-19.JPG,01_CZARNE\R\Późna jesień\3,reddeer
628,2022-12-09 01-07-31.JPG,01_CZARNE\R\Późna jesień\3,wildboar
629,2022-12-09 01-07-38.JPG,01_CZARNE\R\Późna jesień\3,wildboar
630,2022-12-09 01-07-50.JPG,01_CZARNE\R\Późna jesień\3,wildboar
631,2022-12-09 01-07-58.JPG,01_CZARNE\R\Późna jesień\3,wildboar
632,2022-12-09 01-08-04.JPG,01_CZARNE\R\Późna jesień\3,wildboar
633,2022-12-09 01-08-11.JPG,01_CZARNE\R\Późna jesień\3,wildboar
634,2022-12-09 01-08-39.JPG,01_CZARNE\R\Późna jesień\3,wildboar
635,2022-12-09 01-08-47.JPG,01_CZARNE\R\Późna jesień\3,wildboar
636,2022-12-09 01-08-55.JPG,01_CZARNE\R\Późna jesień\3,wildboar
637,2022-12-10 17-55-14.JPG,01_CZARNE\R\Późna jesień\3,fox
638,2022-12-10 17-55-23.JPG,01_CZARNE\R\Późna jesień\3,fox
639,2022-12-10 20-26-36.JPG,01_CZARNE\R\Późna jesień\3,fox
640,2022-12-10 20-26-45.JPG,01_CZARNE\R\Późna jesień\3,fox
641,2022-09-24 19-28-09.JPG,01_CZARNE\R\Wczesna jesień\1,reddeer
642,2022-09-25 03-04-24.JPG,01_CZARNE\R\Wczesna jesień\1,reddeer
643,2022-09-25 03-04-33.JPG,01_CZARNE\R\Wczesna jesień\1,reddeer
644,2022-09-25 06-19-05.JPG,01_CZARNE\R\Wczesna jesień\1,wildboar
645,2022-09-25 06-19-14.JPG,01_CZARNE\R\Wczesna jesień\1,wildboar
646,2022-09-25 06-19-22.JPG,01_CZARNE\R\Wczesna jesień\1,wildboar
647,2022-09-25 06-19-29.JPG,01_CZARNE\R\Wczesna jesień\1,wildboar
648,2022-09-25 06-19-41.JPG,01_CZARNE\R\Wczesna jesień\1,wildboar
649,2022-09-25 20-21-09.JPG,01_CZARNE\R\Wczesna jesień\1,reddeer
650,2022-09-25 20-21-17.JPG,01_CZARNE\R\Wczesna jesień\1,reddeer
651,2022-09-25 20-21-24.JPG,01_CZARNE\R\Wczesna jesień\1,reddeer
652,2022-09-25 20-21-31.JPG,01_CZARNE\R\Wczesna jesień\1,reddeer
653,2022-09-28 15-36-19.JPG,01_CZARNE\R\Wczesna jesień\1,roedeer
654,2022-09-28 18-19-58.JPG,01_CZARNE\R\Wczesna jesień\1,roedeer
655,2022-09-28 19-26-03.JPG,01_CZARNE\R\Wczesna jesień\1,reddeer
656,2022-09-29 16-22-11.JPG,01_CZARNE\R\Wczesna jesień\1,reddeer
657,2022-10-02 01-03-39.JPG,01_CZARNE\R\Wczesna jesień\1,reddeer
658,2022-10-02 01-03-46.JPG,01_CZARNE\R\Wczesna jesień\1,reddeer
659,2022-10-02 01-03-54.JPG,01_CZARNE\R\Wczesna jesień\1,reddeer
660,2022-10-02 07-41-36.JPG,01_CZARNE\R\Wczesna jesień\1,reddeer
661,2022-10-02 07-41-44.JPG,01_CZARNE\R\Wczesna jesień\1,reddeer
662,2022-10-03 07-36-54.JPG,01_CZARNE\R\Wczesna jesień\1,reddeer
