,image_path,bbox,category,count,empty
195,../../pictures/01_CZARNE/R/Późna jesień/3/2022-11-27 16-22-44.JPG,[     2980.6      1216.6      3428.3      2100.6],1.0,5.0,False
196,../../pictures/01_CZARNE/R/Późna jesień/3/2022-11-27 16-22-51.JPG,[     1934.4      1198.7      3056.2      2060.1],1.0,7.0,False
197,../../pictures/01_CZARNE/R/Późna jesień/3/2022-11-27 16-22-58.JPG,[     2376.9      1460.5      3777.8      2707.6],1.0,8.0,False
198,../../pictures/01_CZARNE/R/Późna jesień/3/2022-11-27 16-23-06.JPG,[       4729      1431.1      6290.4      3193.5],1.0,7.0,False
199,../../pictures/01_CZARNE/R/Późna jesień/3/2022-11-27 16-23-13.JPG,[     4529.5      1394.6      6012.1        2759],1.0,6.0,False
200,../../pictures/01_CZARNE/R/Późna jesień/3/2022-11-27 16-23-21.JPG,[     762.19      1001.3      2225.4      2005.9],1.0,7.0,False
201,../../pictures/01_CZARNE/R/Późna jesień/3/2022-11-27 16-23-29.JPG,[     2613.5      1374.1      3523.7      2475.5],1.0,8.0,False
202,../../pictures/01_CZARNE/R/Późna jesień/3/2022-11-27 16-23-36.JPG,[     2348.8      1674.7      4381.9      2981.2],1.0,9.0,False
203,../../pictures/01_CZARNE/R/Późna jesień/3/2022-11-27 16-23-44.JPG,[     2819.3      2066.6      5461.1      3506.3],1.0,7.0,False
204,../../pictures/01_CZARNE/R/Późna jesień/3/2022-11-27 16-23-53.JPG,[     3886.2      1431.8      5063.7      2388.6],1.0,5.0,False
205,../../pictures/01_CZARNE/R/Późna jesień/3/2022-11-27 16-24-01.JPG,[     4415.9        1356      5293.2      2002.7],1.0,7.0,False
206,../../pictures/01_CZARNE/R/Późna jesień/3/2022-11-27 16-24-10.JPG,[     3006.7      1297.4      3721.4      2091.7],1.0,6.0,False
207,../../pictures/01_CZARNE/R/Późna jesień/3/2022-11-27 16-24-17.JPG,[     2249.8      1196.6      3128.2      1952.6],1.0,9.0,False
208,../../pictures/01_CZARNE/R/Późna jesień/3/2022-11-27 16-24-24.JPG,[     688.74      1178.4      2542.6      2823.4],1.0,7.0,False
209,../../pictures/01_CZARNE/R/Późna jesień/3/2022-11-27 16-24-32.JPG,[       4638        1489      5750.5      2662.9],1.0,7.0,False
210,../../pictures/01_CZARNE/R/Późna jesień/3/2022-11-27 16-24-40.JPG,[     3658.5      1297.6      4490.2      2197.4],1.0,4.0,False
211,../../pictures/01_CZARNE/R/Późna jesień/3/2022-11-27 16-24-49.JPG,[     2443.3      1002.3        3207      1635.8],1.0,7.0,False
212,../../pictures/01_CZARNE/R/Późna jesień/3/2022-11-27 16-25-00.JPG,[     1524.2      1139.3        2281      1821.5],1.0,7.0,False
213,../../pictures/01_CZARNE/R/Późna jesień/3/2022-11-27 16-25-08.JPG,[     5433.7      1271.1      6329.9      2446.3],1.0,5.0,False
214,../../pictures/01_CZARNE/R/Późna jesień/3/2022-11-27 16-25-16.JPG,[       3192      1422.8      4263.6      2736.4],1.0,8.0,False
215,../../pictures/01_CZARNE/R/Późna jesień/3/2022-11-27 16-25-23.JPG,[     2897.5      1504.6      4067.5      2744.6],1.0,7.0,False
216,../../pictures/01_CZARNE/R/Późna jesień/3/2022-11-27 16-25-30.JPG,[     3701.9      1416.2      4864.6      2294.4],1.0,7.0,False
217,../../pictures/01_CZARNE/R/Późna jesień/3/2022-11-27 16-25-37.JPG,[       3545      1179.8        4264      1965.8],1.0,10.0,False
218,../../pictures/01_CZARNE/R/Późna jesień/3/2022-11-27 16-25-46.JPG,[     5797.8      1443.7      6305.7      1925.4],1.0,8.0,False
219,../../pictures/01_CZARNE/R/Późna jesień/3/2022-11-27 16-25-54.JPG,[     4585.4      1341.2      5261.6      1868.8],1.0,11.0,False
220,../../pictures/01_CZARNE/R/Późna jesień/3/2022-11-27 16-26-02.JPG,[     2808.9      1190.1      3509.8        1730],1.0,9.0,False
221,../../pictures/01_CZARNE/R/Późna jesień/3/2022-11-27 16-26-10.JPG,[       5893        1898        6528      3493.6],1.0,9.0,False
222,../../pictures/01_CZARNE/R/Późna jesień/3/2022-11-27 16-26-21.JPG,[     1723.3      2412.3      3374.5      3505.2],1.0,9.0,False
223,../../pictures/01_CZARNE/R/Późna jesień/3/2022-11-27 16-26-28.JPG,[     3217.3      1795.2      5227.1      3504.3],1.0,6.0,False
224,../../pictures/01_CZARNE/R/Późna jesień/3/2022-11-27 16-26-35.JPG,[     3236.4      1876.5      5351.8      3508.6],1.0,9.0,False
225,../../pictures/01_CZARNE/R/Późna jesień/3/2022-11-27 16-26-44.JPG,[       3142      1832.4      5218.7        3508],1.0,5.0,False
226,../../pictures/01_CZARNE/R/Późna jesień/3/2022-11-27 16-26-51.JPG,[     4094.9      1265.8      4919.8      1850.9],1.0,6.0,False
227,../../pictures/01_CZARNE/R/Późna jesień/3/2022-11-27 16-27-00.JPG,[     3636.5      1192.4      4384.8      1788.1],1.0,6.0,False
228,../../pictures/01_CZARNE/R/Późna jesień/3/2022-11-27 16-27-08.JPG,[     3140.1      1205.1      3836.7      1734.5],1.0,5.0,False
229,../../pictures/01_CZARNE/R/Późna jesień/3/2022-11-27 16-27-15.JPG,[     3824.7      1206.9      4216.7      1623.4],1.0,2.0,False
230,../../pictures/01_CZARNE/R/Późna jesień/3/2022-11-27 16-27-57.JPG,[          0           0           0           0],0.0,0.0,True
231,../../pictures/01_CZARNE/R/Późna jesień/3/2022-11-27 16-28-08.JPG,[          0           0           0           0],0.0,0.0,True
232,../../pictures/01_CZARNE/R/Późna jesień/3/2022-11-28 03-57-14.JPG,[     3872.7      1811.2        4278      2021.4],1.0,1.0,False
233,../../pictures/01_CZARNE/R/Późna jesień/3/2022-11-30 09-31-46.JPG,[     587.44      1115.3      2434.8      2518.5],1.0,1.0,False
234,../../pictures/01_CZARNE/R/Późna jesień/3/2022-11-30 18-05-32.JPG,[          0           0           0           0],0.0,0.0,True
235,../../pictures/01_CZARNE/R/Późna jesień/3/2022-12-01 03-21-58.JPG,[     5439.3        1827      5966.5      2047.1],1.0,1.0,False
236,../../pictures/01_CZARNE/R/Późna jesień/3/2022-12-01 03-22-40.JPG,[          0           0           0           0],0.0,0.0,True
237,../../pictures/01_CZARNE/R/Późna jesień/3/2022-12-01 03-23-24.JPG,[     3290.5      1419.5      3822.1      1713.8],1.0,1.0,False
238,../../pictures/01_CZARNE/R/Późna jesień/3/2022-12-01 03-23-37.JPG,[     3359.8      1756.7      4129.4      2023.7],1.0,1.0,False
239,../../pictures/01_CZARNE/R/Późna jesień/3/2022-12-01 03-24-17.JPG,[     2552.1      1638.8      3188.2      1952.9],1.0,1.0,False
240,../../pictures/01_CZARNE/R/Późna jesień/3/2022-12-01 03-26-47.JPG,[     3391.2      1772.6        3810      2127.2],1.0,1.0,False
241,../../pictures/01_CZARNE/R/Późna jesień/3/2022-12-01 03-26-55.JPG,[     5169.8      1818.5      5745.8      2347.7],1.0,1.0,False
242,../../pictures/01_CZARNE/R/Późna jesień/3/2022-12-01 03-31-12.JPG,[     5090.1      2060.1      5962.3      2347.9],1.0,1.0,False
243,../../pictures/01_CZARNE/R/Późna jesień/3/2022-12-01 03-31-19.JPG,[     3010.4      1614.6      3488.7      1853.4],1.0,1.0,False
244,../../pictures/01_CZARNE/R/Późna jesień/3/2022-12-01 03-31-55.JPG,[          0           0           0           0],0.0,0.0,True
245,../../pictures/01_CZARNE/R/Późna jesień/3/2022-12-01 03-32-03.JPG,[          0           0           0           0],0.0,0.0,True
246,../../pictures/01_CZARNE/R/Późna jesień/3/2022-12-01 03-32-11.JPG,[          0           0           0           0],0.0,0.0,True
247,../../pictures/01_CZARNE/R/Późna jesień/3/2022-12-01 03-32-29.JPG,[     5455.3      1743.7      5944.1      1953.1],1.0,1.0,False
248,../../pictures/01_CZARNE/R/Późna jesień/3/2022-12-01 03-32-46.JPG,[     4898.7        1867      5546.7      2196.7],1.0,1.0,False
249,../../pictures/01_CZARNE/R/Późna jesień/3/2022-12-01 03-33-10.JPG,[     3245.4      1806.2      3817.1      2122.8],1.0,1.0,False
250,../../pictures/01_CZARNE/R/Późna jesień/3/2022-12-01 03-33-21.JPG,[     3069.5      1613.8      3407.4      1911.4],1.0,1.0,False
251,../../pictures/01_CZARNE/R/Późna jesień/3/2022-12-01 03-35-32.JPG,[     3494.6      2058.3      4222.3      2467.1],1.0,1.0,False
252,../../pictures/01_CZARNE/R/Późna jesień/3/2022-12-01 10-32-12.JPG,[     660.05      1732.1      1022.1      1978.3],1.0,1.0,False
253,../../pictures/01_CZARNE/R/Późna jesień/3/2022-12-03 19-35-46.JPG,[          0           0           0           0],0.0,0.0,True
254,../../pictures/01_CZARNE/R/Późna jesień/3/2022-12-03 19-35-54.JPG,[          0      1542.7      1019.9      2043.2],1.0,1.0,False
255,../../pictures/01_CZARNE/R/Późna jesień/3/2022-12-04 16-46-21.JPG,[     5640.7      1635.5      6236.4      2041.6],1.0,1.0,False
256,../../pictures/01_CZARNE/R/Późna jesień/3/2022-12-04 16-46-38.JPG,[       5860      1895.8        6528      2553.2],1.0,1.0,False
257,../../pictures/01_CZARNE/R/Późna jesień/3/2022-12-05 19-23-31.JPG,[     3764.7      801.97      5082.8      1924.1],1.0,2.0,False
258,../../pictures/01_CZARNE/R/Późna jesień/3/2022-12-05 19-23-38.JPG,[     3942.9      762.29      6174.1      2387.3],1.0,2.0,False
259,../../pictures/01_CZARNE/R/Późna jesień/3/2022-12-05 19-24-02.JPG,[     2545.9      364.15      3586.8      1903.5],1.0,2.0,False
260,../../pictures/01_CZARNE/R/Późna jesień/3/2022-12-05 19-32-50.JPG,[     5913.8      796.78        6528      2820.9],1.0,1.0,False
261,../../pictures/01_CZARNE/R/Późna jesień/3/2022-12-05 19-38-26.JPG,[       1485      385.43      3523.4      1929.6],1.0,1.0,False
262,../../pictures/01_CZARNE/R/Późna jesień/3/2022-12-06 03-23-53.JPG,[     5345.9      1544.9      6028.1      1864.7],1.0,1.0,False
263,../../pictures/01_CZARNE/R/Późna jesień/3/2022-12-06 03-24-02.JPG,[     2564.3      1335.2      3316.3      1668.9],1.0,1.0,False
264,../../pictures/01_CZARNE/R/Późna jesień/3/2022-12-07 23-10-39.JPG,[     4116.1      666.96      6139.9      2115.9],1.0,1.0,False
265,../../pictures/01_CZARNE/R/Późna jesień/3/2022-12-07 23-10-45.JPG,[     4206.2      728.45        5554      2024.9],1.0,1.0,False
266,../../pictures/01_CZARNE/R/Późna jesień/3/2022-12-07 23-11-08.JPG,[     3656.9      697.07      5240.1      1960.2],1.0,1.0,False
267,../../pictures/01_CZARNE/R/Późna jesień/3/2022-12-07 23-11-43.JPG,[     4282.2      529.65      5667.7      2461.9],1.0,1.0,False
268,../../pictures/01_CZARNE/R/Późna jesień/3/2022-12-07 23-12-41.JPG,[     736.18      452.04      2868.2      2064.3],1.0,1.0,False
269,../../pictures/01_CZARNE/R/Późna jesień/3/2022-12-07 23-12-56.JPG,[     5609.7      749.19        6528      2078.8],1.0,1.0,False
270,../../pictures/01_CZARNE/R/Późna jesień/3/2022-12-08 03-26-11.JPG,[     2272.6      1281.8      3074.8      1600.8],1.0,1.0,False
271,../../pictures/01_CZARNE/R/Późna jesień/3/2022-12-08 03-27-05.JPG,[     2713.1      1206.8      3295.2      1558.4],1.0,1.0,False
272,../../pictures/01_CZARNE/R/Późna jesień/3/2022-12-09 01-07-31.JPG,[    0.59444      1133.7      1430.4      2459.1],1.0,1.0,False
273,../../pictures/01_CZARNE/R/Późna jesień/3/2022-12-09 01-07-38.JPG,[     6172.9      1308.4        6528      2308.8],1.0,1.0,False
274,../../pictures/01_CZARNE/R/Późna jesień/3/2022-12-09 01-07-50.JPG,[    0.06376      1050.4      772.73      2419.3],1.0,1.0,False
275,../../pictures/01_CZARNE/R/Późna jesień/3/2022-12-09 01-07-58.JPG,[     5178.5      1471.3      6196.9      2594.2],1.0,2.0,False
276,../../pictures/01_CZARNE/R/Późna jesień/3/2022-12-09 01-08-04.JPG,[     1836.5      1092.7      4307.5      2457.5],1.0,3.0,False
277,../../pictures/01_CZARNE/R/Późna jesień/3/2022-12-09 01-08-11.JPG,[    0.77426      1562.2      916.99      2472.9],1.0,3.0,False
278,../../pictures/01_CZARNE/R/Późna jesień/3/2022-12-09 01-08-39.JPG,[     4280.5      1581.6      5432.2      2387.5],1.0,1.0,False
279,../../pictures/01_CZARNE/R/Późna jesień/3/2022-12-09 01-08-47.JPG,[          0      1380.5      758.24        2459],1.0,1.0,False
280,../../pictures/01_CZARNE/R/Późna jesień/3/2022-12-09 01-08-55.JPG,[     5157.4      1531.9      6424.9      2777.1],1.0,2.0,False
281,../../pictures/01_CZARNE/R/Późna jesień/3/2022-12-10 17-55-14.JPG,[     5562.3      1488.6      6116.1        1926],1.0,1.0,False
282,../../pictures/01_CZARNE/R/Późna jesień/3/2022-12-10 17-55-23.JPG,[     604.24      1247.9      1258.3      1579.8],1.0,1.0,False
283,../../pictures/01_CZARNE/R/Późna jesień/3/2022-12-10 20-26-36.JPG,[     5504.9      1500.4      6045.9      1854.3],1.0,1.0,False
284,../../pictures/01_CZARNE/R/Późna jesień/3/2022-12-10 20-26-45.JPG,[     5495.8      1547.2      6129.3      1952.5],1.0,1.0,False
285,../../pictures/01_CZARNE/R/Wczesna jesień/1/2022-09-25 03-04-24.JPG,[     5695.4      1310.9        6528        2669],1.0,1.0,False
286,../../pictures/01_CZARNE/R/Wczesna jesień/1/2022-09-25 06-19-05.JPG,[       1333      1697.9      2782.2      2823.3],1.0,3.0,False
287,../../pictures/01_CZARNE/R/Wczesna jesień/1/2022-09-25 06-19-14.JPG,[     1822.3      2133.5      2888.3      2708.4],1.0,7.0,False
288,../../pictures/01_CZARNE/R/Wczesna jesień/1/2022-09-25 06-19-22.JPG,[     3847.7      1818.7      5129.6      2565.5],1.0,5.0,False
289,../../pictures/01_CZARNE/R/Wczesna jesień/1/2022-09-25 06-19-29.JPG,[     5844.6      1807.3      6519.4      2251.5],1.0,1.0,False
290,../../pictures/01_CZARNE/R/Wczesna jesień/1/2022-09-25 06-19-41.JPG,[     1070.8      1722.2      2976.5      2777.9],1.0,1.0,False
291,../../pictures/01_CZARNE/R/Wczesna jesień/1/2022-09-25 20-21-24.JPG,[     2215.7      1429.7        3904      2691.2],1.0,2.0,False
292,../../pictures/01_CZARNE/R/Wczesna jesień/1/2022-09-29 16-22-11.JPG,[     4170.6      1662.8      6107.2      2774.6],1.0,1.0,False
293,../../pictures/01_CZARNE/R/Wczesna jesień/1/2022-10-02 01-03-46.JPG,[     2742.1      1298.5      3850.5      2145.2],1.0,1.0,False
294,../../pictures/01_CZARNE/R/Wczesna jesień/1/2022-10-02 07-41-44.JPG,[     1772.3      1264.3      3250.9      2716.3],1.0,1.0,False
295,../../pictures/01_CZARNE/R/Wczesna jesień/1/2022-10-05 20-22-54.JPG,[       2666        1169      4174.4      2764.5],1.0,1.0,False
296,../../pictures/01_CZARNE/R/Wczesna jesień/2/2022-10-08 21-36-41.JPG,[          0           0           0           0],0.0,0.0,True
297,../../pictures/01_CZARNE/R/Wczesna jesień/3/2022-09-26 06-29-41.JPG,[     691.23      1713.3      1910.4      3508.3],1.0,1.0,False
298,../../pictures/01_CZARNE/R/Wczesna jesień/3/2022-09-28 20-21-46.JPG,[     4407.1      597.12      5730.4      1859.8],1.0,1.0,False
299,../../pictures/01_CZARNE/R/Wczesna jesień/3/2022-09-29 04-38-21.JPG,[     3018.5      2180.1      3608.3      2479.4],1.0,1.0,False
300,../../pictures/01_CZARNE/R/Wczesna jesień/3/2022-10-06 11-54-42.JPG,[     2644.6           0      6246.5      3510.7],2.0,0.0,False
301,../../pictures/01_CZARNE/R/Wczesna jesień/3/2022-10-06 11-58-47.JPG,[     2370.7      908.76      3030.1        2429],2.0,0.0,False
302,../../pictures/01_CZARNE/R/Wczesna jesień/3/2022-10-08 08-41-59.JPG,[     5400.4      9.8991        6528      3501.4],2.0,0.0,False
303,../../pictures/01_CZARNE/R/Wiosna/1/2023-05-05 01-40-01.JPG,[          0           0           0           0],0.0,0.0,True
304,../../pictures/01_CZARNE/R/Wiosna/1/2023-05-05 17-00-32.JPG,[       5192      1175.7      5888.1      1683.2],1.0,1.0,False
305,../../pictures/01_CZARNE/R/Wiosna/1/2023-05-05 17-02-47.JPG,[     4953.8      1257.1      5363.2      2053.3],1.0,2.0,False
306,../../pictures/01_CZARNE/R/Wiosna/1/2023-05-05 17-03-16.JPG,[     5692.2      1326.2      6314.4        2034],1.0,2.0,False
307,../../pictures/01_CZARNE/R/Wiosna/1/2023-05-05 17-04-13.JPG,[     5623.5      866.64        6528      2613.9],1.0,1.0,False
308,../../pictures/01_CZARNE/R/Wiosna/1/2023-05-05 17-04-36.JPG,[     4942.5       835.9      6379.9      2718.6],1.0,2.0,False
309,../../pictures/01_CZARNE/R/Wiosna/1/2023-05-05 17-04-57.JPG,[     2004.4      1216.3      3029.1      1834.1],1.0,1.0,False
310,../../pictures/01_CZARNE/R/Wiosna/1/2023-05-06 17-31-37.JPG,[     3780.8      1696.6      4965.6      2936.8],1.0,1.0,False
311,../../pictures/01_CZARNE/R/Wiosna/1/2023-05-10 11-54-24.JPG,[     2195.5      2123.2      2568.8        2481],1.0,2.0,False
312,../../pictures/01_CZARNE/R/Wiosna/1/2023-05-11 18-32-30.JPG,[     5670.2      1237.3      6132.5      2066.2],1.0,1.0,False
313,../../pictures/01_CZARNE/R/Wiosna/1/2023-05-11 18-32-39.JPG,[     5065.4      1268.6      5891.2      1845.3],1.0,1.0,False
314,../../pictures/01_CZARNE/R/Wiosna/1/2023-05-11 18-33-08.JPG,[     3793.8        1025      5387.3      2909.6],1.0,2.0,False
315,../../pictures/01_CZARNE/R/Wiosna/1/2023-05-12 04-39-54.JPG,[          0           0           0           0],0.0,0.0,True
316,../../pictures/01_CZARNE/R/Wiosna/1/2023-05-12 10-19-28.JPG,[          0           0           0           0],0.0,0.0,True
317,../../pictures/01_CZARNE/R/Wiosna/1/2023-05-12 10-26-34.JPG,[     4895.8      1909.7      5200.1      2158.1],1.0,1.0,False
318,../../pictures/01_CZARNE/R/Wiosna/1/2023-05-14 04-25-14.JPG,[     5866.2      1749.7        6528      3502.6],1.0,1.0,False
319,../../pictures/01_CZARNE/R/Wiosna/1/2023-05-14 04-25-21.JPG,[     5009.5      1651.9      5447.2      2537.3],1.0,1.0,False
320,../../pictures/01_CZARNE/R/Wiosna/1/2023-05-14 04-25-31.JPG,[     5053.6      1453.8      5715.3      2062.6],1.0,1.0,False
321,../../pictures/01_CZARNE/R/Wiosna/1/2023-05-14 04-25-38.JPG,[       4881      1378.6      5231.8      1843.6],1.0,2.0,False
322,../../pictures/01_CZARNE/R/Wiosna/1/2023-05-14 04-25-47.JPG,[     5026.6      1378.7      5444.4      1819.6],1.0,2.0,False
323,../../pictures/01_CZARNE/R/Wiosna/1/2023-05-14 04-26-00.JPG,[     4078.3      2226.3      4621.5      2642.1],1.0,2.0,False
324,../../pictures/01_CZARNE/R/Wiosna/1/2023-05-14 04-26-10.JPG,[     5433.9      1407.2      5987.5      1829.1],1.0,2.0,False
325,../../pictures/01_CZARNE/R/Wiosna/1/2023-05-14 04-26-18.JPG,[     6057.1      1447.3      6308.9      1940.8],1.0,2.0,False
326,../../pictures/01_CZARNE/R/Wiosna/1/2023-05-14 04-26-29.JPG,[     5767.9      1377.5      6004.4      1685.5],1.0,1.0,False
327,../../pictures/01_CZARNE/R/Wiosna/1/2023-05-14 04-26-38.JPG,[     5258.2      1696.7        5529      1973.2],1.0,1.0,False
328,../../pictures/01_CZARNE/R/Wiosna/1/2023-05-14 04-27-20.JPG,[     2121.1      1957.8      3065.5      2736.5],1.0,1.0,False
329,../../pictures/01_CZARNE/R/Wiosna/1/2023-05-14 04-27-32.JPG,[     5396.6      1334.1      5803.2      1600.3],1.0,1.0,False
330,../../pictures/01_CZARNE/R/Wiosna/1/2023-05-14 04-28-29.JPG,[     5882.2      1480.8      6470.8      2299.6],1.0,1.0,False
331,../../pictures/01_CZARNE/R/Wiosna/1/2023-05-14 04-28-38.JPG,[     6004.3      1501.2      6424.9      2035.1],1.0,1.0,False
332,../../pictures/01_CZARNE/R/Wiosna/1/2023-05-14 04-28-49.JPG,[     5659.9      1865.4      6460.5      2938.2],1.0,2.0,False
333,../../pictures/01_CZARNE/R/Wiosna/1/2023-05-14 04-28-58.JPG,[     5922.9        1626      6296.4      2070.2],1.0,1.0,False
334,../../pictures/01_CZARNE/R/Wiosna/1/2023-05-14 04-29-05.JPG,[       6183      1503.3      6481.1        2143],1.0,1.0,False
335,../../pictures/01_CZARNE/R/Wiosna/1/2023-05-14 04-29-25.JPG,[       2696      1904.9      4029.1      2628.3],1.0,1.0,False
336,../../pictures/01_CZARNE/R/Wiosna/1/2023-05-14 04-31-27.JPG,[     2436.9      1503.3      2918.4      1799.3],1.0,1.0,False
337,../../pictures/01_CZARNE/R/Wiosna/1/2023-05-14 04-31-39.JPG,[          0           0           0           0],0.0,0.0,True
338,../../pictures/01_CZARNE/R/Wiosna/1/2023-05-14 04-31-50.JPG,[     2306.5      1337.5      2785.3      1830.8],1.0,2.0,False
339,../../pictures/01_CZARNE/R/Wiosna/1/2023-05-14 04-31-57.JPG,[     5929.6      1441.4      6451.8      1740.3],1.0,1.0,False
